2026-04-09 06:06:22.049+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 16 of 20 :: Finished
2026-04-09 06:06:22.049+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Compute iteration 17 of 20 :: Start
2026-04-09 06:06:22.050+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 17 of 20 24%
2026-04-09 06:06:22.051+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 17 of 20 50%
2026-04-09 06:06:22.051+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 17 of 20 75%
2026-04-09 06:06:22.051+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 17 of 20 100%
2026-04-09 06:06:22.051+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Compute iteration 17 of 20 :: Finished
2026-04-09 06:06:22.052+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 17 of 20 :: Start
2026-04-09 06:06:22.052+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 17 of 20 100%
2026-04-09 06:06:22.052+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 17 of 20 :: Finished
